Year Reported to CDP,Account Number,Organization,City,Country,CDP Region,Reporting Authority,Access,City-wide Emissions Inventory,Accounting Year,Inventory Boundary,Primary Protocol,Primary Protocol Comment,Common Reporting Framework inventory format (GPC) ,Gases Included,Direct emissions/ Scope 1 (metric tonnes CO2e) for Total generation of grid supplied energy ,Direct emissions/ Scope 1 (metric tonnes CO2e) for Total emissions (excluding generation of grid-supplied energy) ,Indirect emissions from use of grid supplied energy/Scope 2 (metric tonnes CO2e) for Total generation of grid supplied energy,Indirect emissions from use of grid supplied energy/Scope 2 (metric tonnes CO2e) for Total emissions (excluding generation of grid-supplied energy),Emissions occurring outside city boundary/ Scope 3 (metric tonnes CO2e) for Total generation of grid supplied energy ,Emissions occurring outside city boundary/ Scope 3 (metric tonnes CO2e) for Total emissions (excluding generation of grid-supplied energy) ,Total Scope 1 Emissions (metric tonnes CO2e),Total Scope 2 Emissions (metric tonnes CO2e),Total Scope 3 emissions (metric tonnes CO2e),Total BASIC Emissions (GPC),Total BASIC+ Emissions (GPC),Chnage in emissions,Reason for change,​Land area (in square km),Population,Population Year,City Location,Last update
2019,826212,Junta intermunicipal para la gestión integral de la cuenca del Río Coahuayana (JIRCO),,Mexico,Latin America,"CDP Cities, ICLEI - Local Governments for Sustainability",public,,,,,,,,,,,,,,,,,,,,,,285774,2010,,2020-05-01T03:57:57.217
2019,832078,Município de Mafra,Mafra,Portugal,Europe,"CDP Cities, ICLEI - Local Governments for Sustainability",public,,,,,,,,,,,,,,,,,,,,,,81961,2015,POINT (-9.32771 38.9385),2020-05-01T03:57:57.217
2019,68385,Municipio de Chorrera,Chorrera,Panama,Latin America,"CDP Cities, ICLEI - Local Governments for Sustainability",public,,,,,,,,,,,,,,,,,,,,,,161470,2010,POINT (-79.7736 8.88289),2020-05-01T03:57:57.217
2019,68290,Wyndham City Council,,Australia,Southeast Asia and Oceania,"CDP Cities, ICLEI - Local Governments for Sustainability",public,Yes,2016-07-01 - 2017-06-30,Same – covers entire city and nothing else,Global Protocol for Community Greenhouse Gas Emissions Inventories (GPC),Global Protocol for Community-scale Greenhouse Gas Emissions Inventories (GPC).,No,"CH4, CO2, N20",,,,,,,1178612.51,2194812.42,231804.98,3402006.54,3605229.91,,,,255322,2018,,2020-05-01T03:57:57.217
2019,834202,Mogale City Local Municipality,,South Africa,Africa,"CDP Cities, ICLEI - Local Governments for Sustainability, WWF",public,,,,,,,,,,,,,,,,,,,,,,383864,2016,,2020-05-01T03:57:57.217
2019,60233,Pärnu City Government,Pärnu,Estonia,Europe,"CDP Cities, ICLEI - Local Governments for Sustainability, Union of the Baltic Cities",public,,,,,,,,,,,,,,,,,,,,,,51272,2019,POINT (24.4966 58.3858),2020-05-01T03:57:57.217
2019,834278,Municipality of Resistencia,,Argentina,Latin America,"CDP Cities, ICLEI - Local Governments for Sustainability, WWF",public,Yes,2014-01-01 - 2014-12-31,Same – covers entire city and nothing else,Global Protocol for Community Greenhouse Gas Emissions Inventories (GPC),"Se utilizó la herramienta de cálculo desarrollada por la Red Argentina de Municipios frente al Cambio Climática, que fue diseñada en base al protocolo GPC para inventarios de emisiones de GEI para ciudades argentinas.",Yes,"CH4, CO2, N20",,,,,,,,,,,,This is our first year of calculation,Lack of knowledge overcome,,299123,2014,,2020-05-01T03:57:57.217
2019,838939,Kocaeli Metropolitan Municipality,,Turkey,Europe,"CDP Cities, ICLEI - Local Governments for Sustainability, WWF",public,Yes,2016-01-01 - 2016-12-31,Same – covers entire city and nothing else,Global Protocol for Community Greenhouse Gas Emissions Inventories (GPC),,No,"CH4, CO2, N20",,,,,,,18671586,4097512,,,,This is our first year of calculation,,,1830772,2016,,2020-05-01T03:57:57.217
2019,54670,Prefeitura Municipal de Capivari,Capivari,Brazil,Latin America,"CDP Cities, ICLEI - Local Governments for Sustainability",public,,,,,,,,,,,,,,,,,,,,,,48576,2010,,2020-05-01T03:57:57.217
2019,73788,Salliqueló,,Argentina,Latin America,"CDP Cities, ICLEI - Local Governments for Sustainability",public,Yes,2014-01-01 - 2014-12-31,Same – covers entire city and nothing else,Global Protocol for Community Greenhouse Gas Emissions Inventories (GPC),"Excel. Se utilizó la herramienta de cálculo desarrollada por la Red Argentina de Municipios frente al Cambio Climática, que fue diseñada en base al protocolo GPC para inventarios de emisiones de GEI para ciudades argentinas.",Yes,"CH4, CO2, N20",0,196305.01,0,7390.48,0,1133.59,,,,,,This is our first year of calculation,Other,,8714,2010,,2020-05-01T03:57:57.217
2019,58591,"City of Greenbelt, MD",,United States of America,North America,"CDP Cities, ICLEI - Local Governments for Sustainability",public,Yes,2018-01-01 - 2018-12-31,Smaller – covers only part of the city,U.S. Community Protocol for Accounting and Reporting of Greenhouse Gas Emissions (ICLEI),Used Clear Path for 2018 emissions. Had been using CACP for previous years.,,CO2,,,,,,,,,,,,Decreased,Technological change,,23000,2010,,2020-05-01T03:57:57.217
2019,73713,San Miguel,,Argentina,Latin America,"CDP Cities, ICLEI - Local Governments for Sustainability",public,Yes,2014-01-01 - 2014-12-31,Same – covers entire city and nothing else,Global Protocol for Community Greenhouse Gas Emissions Inventories (GPC),"Excel. Se utilizó la herramienta de cálculo desarrollada por la Red Argentina de Municipios frente al Cambio Climático, que fue diseñada en base al protocolo GPC para inventarios de emisiones de GEI para ciudades argentinas.",Yes,"CH4, CO2, N20",0,591101.55,0,165062.87,0,25318.11,,,,,,This is our first year of calculation,Other,,276190,2010,,2020-05-01T03:57:57.217
2019,54082,"City of Hollywood, FL",Hollywood,United States of America,North America,"CDP Cities, ICLEI - Local Governments for Sustainability",public,Yes,2014-01-01 - 2014-12-31,Same – covers entire city and nothing else,U.S. Community Protocol for Accounting and Reporting of Greenhouse Gas Emissions (ICLEI),,,"CH4, CO2, N20",,,,,,,0,874200.85,159815.55,,,This is our first year of calculation,,,149750,2017,POINT (-80.1495 26.0112),2020-05-01T03:57:57.217
2019,74466,"Village of South Barrington, IL",South Barrington,United States of America,North America,"CDP Cities, ICLEI - Local Governments for Sustainability",public,,,,,,,,,,,,,,,,,,,,,,4565,2010,POINT (42.0736 88.148),2020-05-01T03:57:57.217
2019,60416,Municipalidad de San Isidro (Argentina),San Isidro (Argentina),Argentina,Latin America,"CDP Cities, ICLEI - Local Governments for Sustainability, WWF",public,,,,,,,,,,,,,,,,,,,,,,293,2010,POINT (-68.8122 -32.9775),2020-05-01T03:57:57.217
2019,35883,City of San José,"San José, CA",United States of America,North America,"CDP Cities, ICLEI - Local Governments for Sustainability",public,Yes,2017-01-01 - 2017-12-31,Same – covers entire city and nothing else,U.S. Community Protocol for Accounting and Reporting of Greenhouse Gas Emissions (ICLEI),"The 2017 inventory update was produced by ICLEI and uses the approach and methods provided by the Global Protocol for Community Scale GHG inventories (GPC). It also draws methods from the U.S. Community Protocol, which provides more detailed methodology specific to U.S. communities.",,"CH4, CO2, N20",,4665342,,753640,,292684,,,,,,Decreased,Policy change,,1046079,2017,POINT (-121.886 37.3382),2020-05-01T03:57:57.217
2019,36004,City of Abidjan,Abidjan,Côte d'Ivoire,Africa,"C40, CDP Cities, ICLEI - Local Governments for Sustainability",public,,,,,,,,,,,,,,,,,,,,,,4707404,2014,POINT (-4.0083 5.36),2020-05-01T03:57:57.217
2019,60264,Prefeitura de Botucatu,Botucatu,Brazil,Latin America,"CDP Cities, ICLEI - Local Governments for Sustainability",public,,,,,,,,,,,,,,,,,,,,,,144000,2019,POINT (-48.4441 -22.8852),2020-05-01T03:57:57.217
2019,59562,"City of Urbana, IL",,United States of America,North America,"CDP Cities, ICLEI - Local Governments for Sustainability",public,Yes,2017-01-01 - 2017-12-31,Same – covers entire city and nothing else,U.S. Community Protocol for Accounting and Reporting of Greenhouse Gas Emissions (ICLEI),,,,,,,,,,,,,,,Decreased,Technological change,,41250,2010,,2020-05-01T03:57:57.217
2019,840036,La Paz,,Argentina,Latin America,"CDP Cities, ICLEI - Local Governments for Sustainability",public,Yes,2016-01-01 - 2016-12-31,,Global Protocol for Community Greenhouse Gas Emissions Inventories (GPC),,,"CH4, CO2, N20",,,,,,,,,,,,Do not know,Lack of documentation,,2588,21,,2020-05-01T03:57:57.217
2019,834163,Hat Siao Sub-District Municipality,,Thailand,Southeast Asia and Oceania,"CDP Cities, ICLEI - Local Governments for Sustainability, WWF",public,Yes,2018-09-01 - 2023-07-15,Same – covers entire city and nothing else,International Standard for Determining Greenhouse Gas Emissions for Cities (UNEP and World Bank),ใช้,,"CH4, CO2, HFCs, N20, NF3, PFCs, SF6",,,,,,,,,,,,,,,6761,2019,,2020-05-01T03:57:57.217
2019,59678,"City of Evanston, IL",Evanston,United States of America,North America,"CDP Cities, ICLEI - Local Governments for Sustainability",public,Yes,2018-01-01 - 2018-12-31,Same – covers entire city and nothing else,Global Protocol for Community Greenhouse Gas Emissions Inventories (GPC),,Yes,"CH4, CO2, N20",,524034,,415356,,20288,,,,,,Increased,Increased energy/electricity consumption,,75603,2015,POINT (-87.6898 42.0669),2020-05-01T03:57:57.217
2019,73806,Llambi Campbell,,Argentina,Latin America,"CDP Cities, ICLEI - Local Governments for Sustainability",public,Yes,2016-01-01 - 2016-12-31,Same – covers entire city and nothing else,Global Protocol for Community Greenhouse Gas Emissions Inventories (GPC),,Yes,"CH4, CO2, N20",,26041.42,,1464.43,,237.77,,,,,,,,,2523,2010,,2020-05-01T03:57:57.217
2019,834260,Municipality of Olavarría,,Argentina,Latin America,"CDP Cities, ICLEI - Local Governments for Sustainability",public,Yes,2014-01-01 - 2014-12-31,Same – covers entire city and nothing else,Global Protocol for Community Greenhouse Gas Emissions Inventories (GPC),"Excel. Se utilizó la herramienta de cálculo desarrollada por la Red Argentina de Municipios frente al Cambio Climática, que fue diseñada en base al protocolo GPC para inventarios de emisiones de GEI para ciudades argentinas.",Yes,"CH4, CO2, N20",0,3009734.85,0,299642.93,0,45960.63,,,,,,This is our first year of calculation,Other,,111708,2010,,2020-05-01T03:57:57.217
2019,54070,City of Eugene,Eugene,United States of America,North America,"CDP Cities, ICLEI - Local Governments for Sustainability",public,Yes,2017-01-01 - 2017-12-31,Same – covers entire city and nothing else,Global Protocol for Community Greenhouse Gas Emissions Inventories (GPC),,No,"CH4, CO2, N20, PFCs, SF6",,,,,,,912080,725157,76972,1641401,1714208,Increased,Change in weather conditions,,165885,2016,POINT (-123.087 44.0519),2020-05-01T03:57:57.217
2019,826209,Aipromades Lago de Chapala,Chapala,Mexico,Latin America,"CDP Cities, ICLEI - Local Governments for Sustainability",public,Yes,2018-01-01 - 2018-12-31,Same – covers entire city and nothing else,2006 IPCC Guidelines for National Greenhouse Gas Inventories,,,"CH4, CO2, N20",,,,,,,,,,,,,,,601263,2015,POINT (-103.191 20.2962),2020-05-01T03:57:57.217
2019,73671,Godoy Cruz,,Argentina,Latin America,"CDP Cities, ICLEI - Local Governments for Sustainability",public,Yes,2014-01-01 - 2014-12-31,Same – covers entire city and nothing else,Global Protocol for Community Greenhouse Gas Emissions Inventories (GPC),"Excel. Se utilizó la herramienta de cálculo desarrollada por la Red Argentina de Municipios frente al Cambio Climática, que fue diseñada en base al protocolo GPC para inventarios de emisiones de GEI para ciudades argentinas.",Yes,"CH4, CO2, N20",0,308774.07,0,135021.31,0,114642.45,,,,,,This is our first year of calculation,Other,,191903,2010,,2020-05-01T03:57:57.217
2019,49335,Metropolitan Government of Nashville and Davidson County,Nashville,United States of America,North America,"CDP Cities, ICLEI - Local Governments for Sustainability",public,Yes,2014-01-01 - 2014-12-31,Same – covers entire city and nothing else,Global Protocol for Community Greenhouse Gas Emissions Inventories (GPC),,No,"CH4, CO2, N20",,,,,,,6680198,5801169,979925,13461292,13461292,Increased,Improved data accuracy,,667560,2017,POINT (-86.7816 36.1627),2020-05-01T03:57:57.217
2019,839982,Sepang Municipal Council,,Malaysia,Southeast Asia and Oceania,"CDP Cities, ICLEI - Local Governments for Sustainability, WWF",public,In progress,2016-01-01 - 2016-12-31,,Regional or country specific methodology,The name of the tool is Low Carbon City Framework Track which is a methodology that councils in Malaysia are encouraged to use.,,,,,,,,,,,,,,,,,207354,2010,,2020-05-01T03:57:57.217
2019,840693,Municipio de Maneiro,,Venezuela (Bolivarian Republic of),Latin America,"CDP Cities, ICLEI - Local Governments for Sustainability, WWF",public,,,,,,,,,,,,,,,,,,,,,,,0,,2020-05-01T03:57:57.217
2019,35884,City of San Diego,San Diego,United States of America,North America,"CDP Cities, ICLEI - Local Governments for Sustainability",public,Yes,2017-01-01 - 2017-12-31,Same – covers entire city and nothing else,U.S. Community Protocol for Accounting and Reporting of Greenhouse Gas Emissions (ICLEI),Table 23 of San Diego's CAP Annual Report Appendix details methodology: https://www.sandiego.gov/sites/default/files/appendix_for_2017_annual_report.pdf,,"CH4, CO2, N20",,,,,,,,,,,,Stayed the same,No new inventory to report,,1394928,2015,POINT (-117.17 32.7181),2020-05-01T03:57:57.217
2019,54617,Alcaldia de Pereira,Pereira,Colombia,Latin America,"CDP Cities, ICLEI - Local Governments for Sustainability, WWF",public,,,,,,,,,,,,,,,,,,,,,,472000,2019,POINT (-75.6906 4.80871),2020-05-01T03:57:57.217
2019,840938,Prefeitura de São Luis de Montes Belos,,Brazil,Latin America,"CDP Cities, ICLEI - Local Governments for Sustainability",public,,,,,,,,,,,,,,,,,,,,,,33817,2019,,2020-05-01T03:57:57.217
2019,31181,City of Philadelphia,Philadelphia,United States of America,North America,"C40, CDP Cities, ICLEI - Local Governments for Sustainability",public,Yes,2016-01-01 - 2016-12-31,Same – covers entire city and nothing else,Global Protocol for Community Greenhouse Gas Emissions Inventories (GPC),Philadelphia uses both BASIC and BASIC+ categories.,No,"CH4, CO2, N20, SF6",,,,,,,9050464,5555807,219124,14825395,15591906,Decreased,Other,,1555072,2015,POINT (-75.1638 39.9523),2020-05-01T03:57:57.217
2019,31166,Jakarta City Government,Jakarta,Indonesia,Southeast Asia and Oceania,"C40, CDP Cities, ICLEI - Local Governments for Sustainability, WWF",public,Yes,2017-01-01 - 2017-12-31,Same – covers entire city and nothing else,2006 IPCC Guidelines for National Greenhouse Gas Inventories,,,"CH4, CO2, N20",,,,,,,,,,,,Decreased,Improved data accuracy,,10075310,2019,POINT (106.865 -6.1751),2020-05-01T03:57:57.217
2019,74423,"City of Key West, FL",Key West,United States of America,North America,"CDP Cities, ICLEI - Local Governments for Sustainability, WWF",public,In progress,-,,,"Not sure which one we will be using., just that it's ICLEI based.",,,,,,,,,,,,,,,,,24565,2018,POINT (24.5551 81.78),2020-05-01T03:57:57.217
2019,58670,City of Monrovia,Monrovia,Liberia,Africa,"CDP Cities, ICLEI - Local Governments for Sustainability, WWF",public,,,,,,,,,,,,,,,,,,,,,,1197684,2019,,2020-05-01T03:57:57.217
2019,826207,Junta Intermunicipal de Medio Ambiente Region Valles (JIMAV),JIMAV,Mexico,Latin America,"CDP Cities, ICLEI - Local Governments for Sustainability, WWF",public,Yes,2016-01-01 - 2016-12-31,Same – covers entire city and nothing else,2006 IPCC Guidelines for National Greenhouse Gas Inventories,,,"CH4, CO2, N20, NF3, SF6",,1554768,,194152,,33906,,,,,,This is our first year of calculation,Lack of resource / funding overcome,,371457,2015,POINT (-104.367 19.7682),2020-05-01T03:57:57.217
2019,834229,Municipality of Bragado,,Argentina,Latin America,"CDP Cities, ICLEI - Local Governments for Sustainability",public,Yes,2014-01-01 - 2014-12-31,Same – covers entire city and nothing else,Global Protocol for Community Greenhouse Gas Emissions Inventories (GPC),"Excel. Se utilizó la herramienta de cálculo desarrollada por la Red Argentina de Municipios frente al Cambio Climática, que fue diseñada en base al protocolo GPC para inventarios de emisiones de GEI para ciudades argentinas.",Yes,"CH4, CO2, N20",106175.2,446389.91,0,115980.69,0,17789.66,,,,,,This is our first year of calculation,Other,,41336,2010,,2020-05-01T03:57:57.217
2019,60279,Prefeitura de Campos de Goytacazes,Campos de Goytacazes,Brazil,Latin America,"CDP Cities, ICLEI - Local Governments for Sustainability",public,,,,,,,,,,,,,,,,,,,,,,483970,2015,POINT (-41.2683 -21.8323),2020-05-01T03:57:57.217
2019,73746,Probolinggo,,Indonesia,Southeast Asia and Oceania,"CDP Cities, ICLEI - Local Governments for Sustainability, WWF",public,Yes,2013-01-01 - 2013-12-31,Same – covers entire city and nothing else,2006 IPCC Guidelines for National Greenhouse Gas Inventories,,,"CH4, CO2, N20",,,,,,,,,,,,,,,233123,2016,,2020-05-01T03:57:57.217
